Avail_Cu,Avail_Mn,pH,EC,OC,Avail_P,Exch_K,Avail_Ca,Avail_Mg,Avail_S,Avail_Zn,Avail_B,Avail_Fe,Crop_type
1.86,31.98,7.5,0.14,0.4,5.46,73,784,280,12.57,0.28,1.53,34.42,paddy
1.26,11.72,8.3,0.22,0.3,2.55,126,2417,288,6.83,0.34,1.41,5.76,paddy
2.86,67.3,5.9,0.08,0.46,3.89,56,834,175,5.45,0.54,0.75,76.48,paddy
2.36,6.96,8.3,0.19,0.36,5.92,111,2876,635,14.19,0.28,1.29,14.18,paddy
1.68,12.18,8.35,0.23,0.45,13.93,75,1792,573,9.73,0.76,1.73,19.0,paddy
1.84,69.6,6.64,0.06,0.38,3.99,64,791,302,3.73,0.38,0.71,32.82,paddy
1.54,29.96,7.12,0.31,0.49,7.77,190,1268,356,20.05,0.76,1.01,17.78,paddy
1.84,16.38,7.68,0.24,0.34,4.9,67,640,196,17.43,0.26,1.64,24.98,paddy
3.24,8.74,5.2,0.21,0.63,8.42,79,3104,621,16.37,0.42,1.67,22.94,paddy
1.66,28.34,7.62,0.18,0.39,18.8,103,877,263,6.96,0.48,1.37,18.1,paddy
2.04,9.4,8.2,0.17,0.61,21.92,166,1932,543,9.64,1.76,2.19,5.48,paddy
4.0,35.52,7.15,2.3,0.72,47.06,240,2142,663,222.74,2.36,2.28,83.6,paddy
3.5,76.92,6.55,0.78,0.68,36.01,192,1581,535,82.96,1.58,1.58,102.1,paddy
4.18,36.48,7.12,1.93,0.71,50.01,243,2116,658,195.87,2.36,2.12,90.38,paddy
2.3,16.28,8.35,0.36,0.66,22.0,128,2094,547,22.36,0.96,1.62,33.38,paddy
1.22,8.22,7.88,0.26,0.59,10.84,101,1786,442,8.93,1.78,0.89,5.5,paddy
2.26,14.4,8.16,0.56,0.53,5.63,124,2604,698,44.28,0.7,1.74,25.18,paddy
3.0,10.98,8.27,0.27,0.71,5.8,135,2718,617,15.44,0.52,2.37,15.5,paddy
1.6,10.4,7.68,0.54,0.51,13.07,123,1804,434,42.84,1.14,1.61,25.72,paddy
2.16,28.32,6.15,0.23,0.57,9.03,67,1154,359,27.17,0.72,1.45,77.84,paddy
2.72,25.74,6.2,0.19,0.57,8.15,140,1504,400,13.89,0.56,0.96,92.14,paddy
2.86,8.4,8.32,0.28,0.7,5.62,101,2577,483,23.78,0.54,1.78,22.72,paddy
3.58,9.82,7.93,0.19,0.83,3.71,113,2202,489,19.0,0.48,2.41,38.28,paddy
2.3,15.6,6.91,0.12,0.57,8.67,84,1158,331,11.5,0.82,1.01,43.26,paddy
3.22,25.56,6.56,0.78,0.3,38.09,228,1545,524,75.93,1.46,2.09,118.64,paddy
3.04,32.78,6.33,0.61,0.62,28.77,203,1252,455,53.09,1.08,1.73,94.66,paddy
2.64,26.1,5.52,0.15,0.47,25.71,143,829,181,23.05,0.76,0.93,205.74,paddy
3.32,85.88,6.4,0.11,0.72,6.62,117,1332,367,7.76,0.88,0.99,41.66,paddy
2.26,6.52,8.05,0.47,0.63,28.71,102,1339,450,32.47,3.86,2.11,42.5,paddy
2.04,6.58,8.1,0.26,0.4,11.78,60,1808,362,25.76,1.0,1.3,22.8,paddy
3.28,6.58,8.35,0.44,0.62,4.09,79,2776,651,60.49,0.5,2.08,28.76,paddy
0.76,16.66,7.6,0.16,0.21,11.87,52,685,240,5.94,0.3,0.79,8.9,paddy
15.1,12.62,7.66,3.71,0.67,30.83,274,2287,1021,493.53,1.7,3.14,53.18,paddy
9.98,17.4,7.54,2.44,0.55,20.58,252,2272,1006,417.53,0.82,3.79,78.44,paddy
16.42,29.72,7.37,3.55,0.82,35.71,264,2610,1028,543.49,1.28,3.61,87.14,paddy
14.76,26.42,7.21,1.77,0.7,35.64,206,2363,995,348.31,1.78,2.79,100.7,paddy
14.62,24.04,7.66,2.85,0.67,37.69,290,2177,1054,421.68,0.8,4.74,68.5,paddy
16.4,18.42,7.31,2.67,0.72,29.66,249,2295,1002,457.39,2.42,2.89,84.62,paddy
10.8,11.24,7.7,2.58,0.54,17.55,249,2317,1085,376.73,1.2,3.44,40.18,paddy
15.36,12.14,7.42,2.05,0.62,20.88,156,1845,994,217.02,0.98,2.87,65.86,paddy
10.52,17.26,7.31,1.65,0.65,21.28,163,1871,987,162.94,0.48,2.58,76.94,paddy
11.66,13.58,7.6,2.75,0.61,25.65,247,2338,1128,355.12,1.86,3.51,52.56,paddy
12.78,21.8,7.72,2.16,0.57,21.78,222,2312,985,362.78,0.8,3.45,53.04,paddy
15.74,24.82,7.66,2.33,0.64,44.33,241,2236,1015,366.67,1.14,3.86,72.86,paddy
8.32,10.2,7.76,2.3,0.45,14.36,208,2027,849,290.23,0.44,4.08,32.78,paddy
12.7,13.58,7.72,2.05,0.66,44.76,237,2252,973,332.42,1.14,3.67,68.14,paddy
14.6,15.46,7.44,1.67,0.74,73.77,211,2314,937,285.33,1.72,3.55,110.0,paddy
15.08,34.3,6.53,2.1,0.8,46.07,208,2198,972,458.61,1.12,3.15,162.36,paddy
15.32,19.08,7.38,2.1,0.83,69.33,256,2264,978,431.97,1.98,3.88,113.12,paddy
16.2,15.18,7.44,2.0,0.69,74.12,211,2129,909,313.48,1.26,4.08,117.98,paddy
14.86,28.42,7.08,1.55,0.8,61.86,211,2068,884,245.22,2.06,3.7,119.8,paddy
13.58,16.72,7.17,2.0,0.68,28.97,155,2216,926,265.22,1.6,2.84,77.0,paddy
10.48,10.54,7.53,2.4,0.43,17.27,195,2487,960,662.42,0.84,3.53,46.82,paddy
10.08,9.68,7.8,2.2,0.44,19.81,160,1650,898,181.31,0.64,3.63,38.82,paddy
11.72,14.64,7.7,2.53,0.59,27.02,167,1817,946,200.68,0.88,3.36,49.88,paddy
5.02,9.56,8.08,2.0,0.32,11.17,127,1089,707,159.97,0.38,3.9,26.78,paddy
13.7,30.2,6.28,1.07,0.58,21.34,97,1776,721,246.21,1.58,2.28,175.44,paddy
13.1,14.56,7.52,1.86,0.53,24.7,153,1690,902,159.12,0.76,3.49,59.58,paddy
12.58,12.7,7.81,2.25,0.78,48.3,126,1384,726,232.43,1.86,3.7,89.86,paddy
9.58,12.18,7.62,2.0,0.45,17.95,161,1716,868,193.27,0.92,3.82,54.32,paddy
14.64,16.08,7.12,1.4,0.88,37.85,167,1665,677,357.03,4.36,2.67,109.9,paddy
9.84,19.68,7.6,1.62,0.53,15.01,227,1924,800,332.84,0.78,3.42,48.38,paddy
7.94,10.84,7.62,1.64,0.5,11.11,245,1869,818,336.23,1.9,3.73,35.76,paddy
12.3,20.28,6.62,1.48,1.18,79.71,277,1063,420,345.58,3.0,2.8,220.56,paddy
14.18,24.12,6.03,1.23,1.21,77.14,273,1142,430,284.44,1.6,2.89,296.54,paddy
14.36,19.12,6.88,2.7,1.21,114.76,406,1295,644,584.41,3.74,4.19,222.22,paddy
18.32,27.68,7.36,2.9,0.94,121.27,611,1612,656,996.82,8.7,5.31,196.34,paddy
9.38,15.34,6.9,4.1,1.15,50.39,107,1455,500,417.21,11.4,2.97,145.98,paddy
15.56,38.12,6.06,0.79,0.85,19.2,166,1934,737,161.72,1.48,2.1,162.2,paddy
15.2,19.48,6.05,1.02,0.81,16.1,102,1899,723,218.84,1.44,1.95,175.88,paddy
15.44,43.1,5.93,2.06,0.97,20.32,186,1873,728,444.73,2.42,2.58,168.64,paddy
13.7,20.22,6.14,1.16,1.06,45.14,167,1542,579,228.56,18.6,2.57,264.7,paddy
12.78,23.28,6.82,1.41,1.02,48.19,181,1940,700,284.49,11.64,2.65,166.5,paddy
14.02,17.3,6.2,1.36,1.07,38.23,183,1733,629,306.72,9.68,2.87,223.8,paddy
11.62,31.3,6.4,5.3,0.89,56.29,166,1531,667,745.04,3.58,3.02,193.26,paddy
9.98,9.66,7.37,1.4,1.15,17.64,71,1190,382,184.04,2.6,1.5,115.62,paddy
14.92,12.34,7.2,1.05,0.74,13.34,171,1901,750,118.03,4.12,2.83,69.42,paddy
10.3,9.4,7.31,1.21,0.6,7.83,168,1803,745,159.72,0.7,3.52,47.08,paddy
16.24,18.8,5.83,1.38,0.94,18.68,167,1840,765,221.04,3.76,2.27,201.34,paddy
7.72,8.54,7.61,2.05,0.31,8.02,251,2407,1106,453.06,0.6,2.96,23.04,paddy
8.62,6.78,7.68,2.42,0.48,10.13,275,2381,1113,582.72,0.64,2.55,27.34,paddy
10.78,14.54,7.83,2.13,0.51,25.21,258,2399,1080,320.85,1.08,2.17,44.32,paddy
7.68,9.04,7.87,2.5,0.38,15.47,259,2363,1171,404.59,0.36,3.71,27.42,paddy
11.06,8.9,7.47,2.0,0.55,16.87,241,2289,1000,388.61,0.82,3.78,43.7,paddy
14.8,19.2,7.3,2.31,0.69,22.13,254,2235,1028,355.6,1.08,3.87,71.38,paddy
8.96,12.42,7.7,2.45,0.46,10.56,243,2270,1161,317.49,0.44,4.56,31.92,paddy
6.6,8.94,7.98,1.63,0.42,10.06,349,1954,927,251.58,0.94,2.94,26.18,paddy
15.8,19.32,7.44,2.5,0.79,40.02,233,2285,987,420.05,3.08,3.53,101.6,paddy
5.74,5.9,7.96,3.02,0.48,9.82,243,1876,1048,386.5,0.6,6.17,19.38,paddy
14.18,33.5,7.65,3.4,0.67,52.85,391,2226,783,651.71,1.48,3.2,86.54,paddy
17.8,31.62,6.82,3.17,0.93,62.46,342,2085,929,876.35,1.64,4.56,172.32,paddy
8.52,13.44,7.98,1.63,0.51,19.61,413,1835,879,304.52,1.1,2.37,41.34,paddy
15.5,16.26,7.42,2.17,0.67,38.74,224,2321,980,347.98,1.94,2.68,77.46,paddy
16.08,19.64,6.83,2.22,0.74,34.99,225,2298,1017,436.98,1.66,3.79,108.08,paddy
20.18,64.88,7.38,2.32,1.05,54.21,411,2144,997,406.0,2.24,3.26,136.78,paddy
16.06,12.58,7.34,3.22,0.76,48.64,327,2209,1020,415.2,2.04,3.21,81.98,paddy
7.86,9.5,7.62,2.1,0.2,9.06,268,2337,987,294.75,0.78,3.45,29.06,paddy
6.32,6.56,7.7,2.9,0.5,6.8,283,2292,1057,499.1,0.86,5.0,20.12,paddy
13.32,12.92,7.48,3.01,0.71,28.64,208,2267,1074,353.54,1.18,3.13,59.34,paddy
13.54,12.42,7.41,5.47,0.82,58.51,297,2167,1089,744.65,1.98,5.17,96.18,paddy
12.64,16.24,7.48,3.1,0.78,61.33,267,1566,919,509.6,2.58,5.21,121.32,paddy
10.28,13.46,7.66,4.7,0.69,70.26,238,1393,863,655.33,3.84,5.02,116.6,paddy
2.08,18.48,8.06,2.55,0.31,37.32,170,811,290,560.17,1.06,2.11,67.78,paddy
3.76,19.9,7.96,1.53,0.46,26.68,114,942,314,238.37,1.78,1.56,73.1,paddy
4.26,12.24,7.83,3.75,0.71,58.85,177,980,455,497.86,1.24,2.2,92.08,paddy
12.88,19.8,7.82,3.3,0.62,50.84,261,1651,911,674.69,6.28,4.03,100.42,paddy
6.46,10.48,7.6,1.72,0.91,41.32,58,1410,466,382.94,4.44,1.8,106.24,paddy
8.64,22.82,7.96,1.83,0.59,39.5,208,1409,707,301.35,1.44,1.91,72.9,paddy
11.62,12.74,7.77,2.32,0.56,30.84,262,1612,826,375.4,1.08,3.7,54.28,paddy
4.0,18.6,8.15,2.46,0.63,47.22,290,826,294,334.11,2.8,2.89,108.1,paddy
12.3,23.42,6.95,2.82,0.67,35.99,248,1970,967,642.3,1.12,4.35,107.46,paddy
8.98,21.12,7.72,0.58,0.54,44.32,162,1393,557,97.51,0.88,1.98,85.08,paddy
14.74,22.76,7.4,3.35,0.75,55.71,297,1894,941,548.55,1.92,5.34,102.72,paddy
6.24,9.52,8.12,1.51,0.27,12.17,142,1168,568,182.16,0.78,3.3,36.1,paddy
8.58,18.2,8.1,2.25,0.59,44.19,193,1275,604,274.37,1.22,2.15,89.28,paddy
14.14,17.08,6.93,5.85,0.81,41.43,240,2203,1098,574.43,2.96,4.21,96.1,paddy
4.52,14.54,7.76,4.55,1.04,80.22,189,1166,460,963.66,5.24,3.92,133.62,paddy
14.86,13.46,7.51,2.95,0.85,83.96,288,1839,936,356.71,4.52,4.27,121.94,paddy
5.42,8.32,7.75,5.86,0.73,116.17,105,1148,517,798.19,7.76,3.77,129.1,paddy
9.46,16.1,7.76,2.9,0.89,83.92,215,1210,588,356.14,2.44,3.13,138.12,paddy
1.04,5.42,8.37,0.67,0.03,4.42,64,595,312,43.17,0.06,1.96,14.02,paddy
9.2,10.2,7.7,1.86,0.44,13.42,220,1700,846,172.37,0.36,5.44,40.76,paddy
4.5,6.96,8.01,1.85,0.24,5.5,185,1205,687,161.65,0.1,6.21,22.5,paddy
6.84,12.06,7.76,2.11,0.36,9.93,229,1760,862,271.5,1.46,3.46,45.96,paddy
10.0,14.36,7.57,1.41,0.5,15.29,239,1944,865,200.79,2.06,3.66,57.0,paddy
10.0,43.94,6.41,1.46,0.97,58.73,116,1554,592,391.16,1.68,2.87,267.7,paddy
6.32,17.88,6.82,1.57,1.12,53.22,78,1111,437,290.81,9.3,2.79,207.38,paddy
12.82,27.86,5.78,1.18,0.84,53.63,133,1493,614,361.0,1.6,2.51,314.9,paddy
4.06,57.34,6.77,0.83,0.95,65.2,109,1372,480,195.45,4.58,2.29,89.5,paddy
6.86,32.98,6.28,2.02,0.85,66.16,119,1213,473,268.74,3.26,2.57,189.98,paddy
12.88,25.86,6.4,1.05,0.76,44.31,113,1595,633,151.97,1.0,2.4,229.28,paddy
15.18,86.66,6.1,1.14,0.92,24.39,120,1947,651,273.9,1.46,2.71,228.38,paddy
8.34,40.06,6.58,1.62,1.11,47.61,91,1173,397,332.67,8.7,2.05,213.34,paddy
14.12,78.46,7.1,1.31,0.97,30.38,147,1793,748,184.14,1.42,2.39,218.02,paddy
13.6,29.94,6.11,2.1,0.91,60.63,198,2007,793,339.17,1.66,2.89,253.6,paddy
13.7,70.98,6.21,0.93,1.05,26.98,112,1778,602,244.44,1.3,2.23,220.2,paddy
2.54,8.26,8.24,1.14,0.06,6.15,52,502,366,113.42,0.38,1.48,21.9,paddy
18.22,34.56,6.5,0.56,0.8,46.49,155,1725,611,101.55,1.48,2.15,246.06,paddy
8.54,16.36,7.44,2.11,0.41,16.97,233,1943,913,218.59,1.32,5.04,55.62,paddy
10.46,12.12,7.63,1.32,0.49,13.61,165,2145,961,233.02,0.56,2.89,38.76,paddy
9.12,11.3,7.78,1.0,0.44,15.99,144,2123,982,112.89,0.68,2.97,50.32,paddy
13.76,10.46,7.21,1.48,0.64,21.42,125,2386,906,225.57,0.78,2.23,44.28,paddy
16.12,26.88,6.44,2.45,0.8,33.35,114,2559,942,416.89,1.18,1.91,89.76,paddy
15.28,21.46,6.6,1.46,0.77,16.53,120,2417,930,183.55,1.04,2.01,75.16,paddy
9.04,18.56,6.86,2.03,0.8,20.49,64,1354,575,246.94,0.96,2.38,115.84,paddy
14.3,20.18,7.15,2.66,0.75,34.23,167,2220,1039,426.08,1.82,3.64,101.94,paddy
7.6,10.44,7.85,0.46,0.45,8.86,105,2529,970,45.82,0.78,1.28,30.5,paddy
7.18,8.58,7.98,0.72,0.42,10.1,131,2333,949,90.07,0.52,1.82,25.94,paddy
14.58,16.7,7.6,1.01,0.76,19.92,113,2355,929,125.57,1.38,1.95,55.52,paddy
16.88,25.16,6.6,1.73,0.8,32.4,126,2523,929,214.57,1.7,1.89,103.42,paddy
16.48,23.7,6.68,1.76,0.64,32.1,122,2509,932,198.59,1.48,1.83,91.76,paddy
15.46,31.48,6.56,2.0,0.83,31.84,122,2498,948,247.11,1.16,2.07,97.58,paddy
16.96,20.26,6.72,1.46,0.72,30.57,119,2452,903,239.68,1.06,1.96,85.76,paddy
14.96,11.28,7.1,1.63,0.79,19.17,114,2476,950,272.5,0.78,1.87,61.06,paddy
18.68,29.92,6.73,1.52,0.78,33.22,112,2418,925,256.75,1.16,1.95,129.96,paddy
18.82,45.82,6.88,1.21,0.87,32.14,126,2355,970,209.38,1.42,2.19,131.2,paddy
10.64,10.56,7.82,0.41,0.5,7.38,153,2386,1016,41.08,0.8,2.15,36.08,paddy
6.26,8.72,8.1,0.47,0.26,5.23,148,2374,1019,32.06,0.52,1.95,20.94,paddy
16.06,26.82,6.36,1.72,0.91,22.16,137,2395,943,319.18,0.92,2.4,136.4,paddy
15.26,17.54,6.92,1.33,0.54,21.02,115,2397,908,159.0,0.9,1.72,78.08,paddy
17.68,27.8,6.75,0.83,0.73,17.06,140,2170,909,122.2,1.16,2.66,106.7,paddy
16.48,34.26,6.47,0.95,0.82,15.38,130,2101,884,140.57,0.94,2.66,120.08,paddy
9.18,20.06,7.15,2.25,0.8,34.41,71,1386,718,195.07,0.96,3.43,101.54,paddy
16.56,10.18,7.24,2.22,0.89,44.39,241,2353,971,14.13,2.92,1.87,73.9,paddy
14.26,9.9,7.12,2.25,0.84,40.44,193,2377,984,12.88,1.24,1.65,81.02,paddy
14.2,19.9,7.45,2.15,0.78,47.62,258,2334,964,406.26,1.32,2.43,74.62,paddy
15.12,11.76,7.2,2.2,0.93,72.36,276,2236,954,449.79,2.2,3.72,97.94,paddy
16.32,19.98,7.43,2.18,0.87,41.39,280,2290,932,446.09,1.62,3.44,74.78,paddy
15.68,15.84,7.36,1.76,0.74,18.75,218,2571,1036,245.77,1.52,2.07,56.04,paddy
15.86,20.52,7.1,1.63,0.92,70.13,257,2317,843,391.98,1.2,2.89,119.88,paddy
16.8,11.02,7.5,1.86,0.94,57.47,245,2196,970,303.55,1.58,2.76,78.22,paddy
16.04,11.18,7.21,2.11,0.98,78.33,233,2406,912,450.24,1.36,3.51,98.92,paddy
15.3,12.84,7.1,1.68,0.93,84.98,197,2390,933,388.51,2.64,3.43,130.52,paddy
15.44,15.02,7.12,2.0,0.97,73.03,283,2417,992,408.49,3.06,2.93,108.4,paddy
11.98,12.92,7.52,2.83,0.61,42.63,221,2285,996,332.99,0.44,3.96,62.2,paddy
14.68,13.72,7.0,1.58,0.77,32.36,168,2297,863,298.68,1.32,2.79,89.0,paddy
17.42,44.4,7.42,2.64,0.7,51.88,272,2169,984,471.23,0.58,4.36,93.04,paddy
17.34,57.96,6.88,0.97,1.09,152.44,255,2353,769,375.93,3.82,1.95,166.48,paddy
5.96,3.88,7.56,5.07,0.31,15.58,246,3969,972,1505.09,0.36,6.44,24.06,paddy
14.26,15.04,7.5,2.98,0.86,61.59,286,2464,914,851.6,3.06,3.97,80.52,paddy
17.22,19.92,7.12,2.0,0.81,38.7,216,2356,979,463.01,1.64,3.5,82.54,paddy
15.78,22.52,7.18,1.76,0.75,43.62,226,2267,985,310.53,0.68,3.04,81.48,paddy
14.08,19.3,7.24,2.41,0.88,72.81,224,2194,863,421.2,1.26,3.2,110.78,paddy
9.28,16.94,7.82,1.13,0.47,80.83,168,1327,572,191.37,0.98,2.52,98.48,paddy
15.38,13.12,7.64,1.33,0.74,104.25,269,2422,861,322.96,1.24,2.21,95.06,paddy
13.78,18.32,7.28,2.2,0.96,78.56,232,2410,929,463.26,1.74,3.29,113.98,paddy
13.56,17.18,7.72,1.43,0.59,38.6,303,2209,1076,339.43,1.12,3.74,54.34,paddy
10.76,13.08,7.63,2.35,0.51,18.42,309,2067,1048,281.85,0.5,5.51,38.98,paddy
13.18,41.42,5.17,3.12,0.95,69.7,179,2285,909,883.46,1.08,3.45,251.06,paddy
19.3,20.52,6.85,2.65,0.98,72.15,459,2047,904,626.42,1.04,4.83,153.78,paddy
15.96,30.66,6.67,1.44,0.71,24.24,193,2114,940,235.82,0.6,3.32,105.42,paddy
18.94,20.68,7.23,2.45,0.8,89.6,272,2308,936,426.54,1.1,3.14,116.36,paddy
17.2,20.42,7.52,2.42,0.73,75.1,436,2224,995,420.24,0.9,3.92,94.2,paddy
13.3,11.3,7.65,2.1,0.7,58.27,273,2174,923,342.75,1.08,4.42,67.52,paddy
15.34,29.2,6.7,1.08,0.8,58.48,189,2107,888,132.12,0.88,3.58,139.66,paddy
15.52,23.84,7.0,1.53,0.78,79.87,275,2108,951,210.33,1.18,5.34,148.7,paddy
13.6,11.7,7.46,1.62,0.63,39.98,265,2244,925,293.53,1.22,2.62,66.94,paddy
16.3,11.78,7.27,1.62,0.58,120.39,155,2462,940,303.61,1.36,2.99,147.7,paddy
15.26,11.9,7.4,2.02,0.89,96.5,239,2561,964,458.96,1.12,2.95,115.72,paddy
17.42,35.12,7.75,2.31,0.72,86.46,263,2445,1059,425.47,3.62,3.77,104.5,paddy
15.8,14.7,7.51,2.5,0.8,46.17,238,2367,950,599.58,1.26,3.13,71.64,paddy
11.56,8.54,7.66,2.33,0.58,23.26,181,2609,952,565.86,0.78,2.98,36.84,paddy
15.02,13.58,7.11,2.84,1.0,40.58,256,2356,1046,597.12,1.3,4.02,105.8,paddy
16.58,24.88,6.18,2.55,0.8,51.41,163,2029,874,308.75,0.98,4.31,188.66,paddy
15.4,27.18,6.13,1.32,0.91,40.35,149,2037,834,181.51,1.22,2.85,224.68,paddy
0.07,0.04,8.53,0.22,0.48,32.54,96,1269,346,5.7,0.05,1.13,0.07,paddy
2.4,8.46,8.6,0.35,0.24,27.52,443,1105,166,25.52,1.22,0.93,78.56,paddy
1.26,27.78,7.65,0.06,0.07,5.99,108,1490,210,1.37,0.38,0.4,15.33,paddy
1.84,15.69,7.46,0.12,0.36,11.41,79,1524,244,3.18,0.37,0.67,35.53,paddy
1.38,4.26,8.18,1.33,0.37,3.38,110,1414,313,457.05,0.37,1.36,17.89,paddy
