Avail_Cu,Avail_Mn,pH,EC,OC,Avail_P,Exch_K,Avail_Ca,Avail_Mg,Avail_S,Avail_Zn,Avail_B,Avail_Fe,Crop_type
1.22,7.24,8.45,0.2,0.35,5.72,83,6745,491,26.85,1.62,1.19,2.74,jonna
1.42,12.74,8.51,0.21,0.61,4.85,310,3481,652,9.08,0.36,1.26,2.98,jonna
3.8,22.5,8.0,0.1,0.83,8.99,544,2024,776,49.88,1.16,1.37,47.4,jonna
0.74,3.62,9.25,0.65,0.2,2.25,161,3189,587,10.55,0.18,3.5,3.18,jonna
1.9,8.36,8.91,0.19,0.87,7.67,117,3453,1142,8.87,0.4,1.83,11.0,jonna
1.96,9.5,8.7,0.55,0.47,14.85,150,3701,1191,65.46,0.34,3.04,17.38,jonna
1.96,9.76,8.68,0.58,0.44,15.53,147,3605,1142,73.79,0.26,3.03,16.62,jonna
2.34,8.98,8.62,0.86,0.36,19.85,176,3510,1460,97.39,0.4,3.47,21.62,jonna
2.24,9.14,8.66,0.81,0.55,15.09,181,3369,1431,90.06,0.38,3.44,18.72,jonna
2.32,7.3,8.65,0.24,0.4,8.31,121,3607,1155,16.49,0.34,1.43,19.28,jonna
1.46,13.72,7.62,0.07,0.38,5.92,173,3201,516,4.75,0.24,1.03,3.96,jonna
1.76,7.94,8.38,0.32,0.63,17.5,215,3791,987,19.92,0.64,2.03,7.34,jonna
1.4,12.14,8.42,0.25,0.5,7.18,147,4061,631,6.75,0.34,1.69,3.94,jonna
2.28,8.92,8.56,0.32,0.61,17.93,173,3446,1379,42.05,0.54,2.14,25.3,jonna
1.38,24.28,8.4,0.08,0.3,3.55,86,1991,337,3.36,0.26,0.59,6.32,jonna
1.18,11.12,8.55,0.21,0.34,32.46,135,2861,651,8.84,0.34,1.2,3.2,jonna
1.96,7.1,8.82,0.28,0.57,20.46,203,3596,1033,14.14,0.34,3.28,17.06,jonna
1.34,28.06,7.42,0.12,0.35,2.35,104,2865,393,6.57,0.14,0.77,4.46,jonna
1.06,11.2,8.41,0.2,0.34,4.9,167,3662,482,12.13,0.26,0.9,3.7,jonna
2.04,7.56,8.52,0.36,0.54,20.32,120,3265,1204,53.49,0.26,2.07,23.58,jonna
2.06,10.96,8.35,0.28,0.41,18.54,89,1776,924,20.32,0.6,1.86,19.72,jonna
1.82,8.1,8.44,0.22,0.44,24.15,113,3741,1025,15.45,0.34,1.59,14.66,jonna
0.8,10.44,7.72,0.08,0.37,4.87,59,1598,401,4.69,0.32,0.64,1.86,jonna
1.08,11.56,7.95,0.09,0.42,3.74,128,2695,584,3.4,0.28,0.71,3.36,jonna
1.64,12.06,8.4,0.15,0.72,3.59,99,3369,1030,6.51,1.12,1.31,5.74,jonna
1.28,8.22,8.26,0.12,0.39,5.79,174,3886,345,4.21,0.18,0.68,4.22,jonna
1.26,12.06,8.05,0.19,0.34,5.4,140,3639,497,12.68,0.2,0.93,3.8,jonna
0.7,16.06,6.38,0.09,0.13,2.56,46,990,223,2.72,0.14,0.39,6.68,jonna
1.44,14.56,8.52,0.13,0.41,9.11,110,2413,546,8.93,0.26,1.29,8.56,jonna
1.84,8.0,8.7,0.24,0.65,12.83,174,2889,678,12.53,0.72,1.31,21.36,jonna
1.68,23.54,8.26,0.27,1.02,18.82,636,2994,641,18.09,1.04,1.66,5.02,jonna
1.42,19.4,8.6,0.23,0.47,5.83,190,3091,431,9.86,0.38,0.85,7.14,jonna
1.48,20.98,8.5,0.14,0.4,13.73,48,2027,594,6.14,0.26,0.99,16.98,jonna
1.6,14.1,7.61,0.15,0.5,18.88,263,2463,493,10.43,0.4,0.81,3.78,jonna
0.9,18.44,7.95,0.18,0.27,4.47,55,1919,210,6.48,0.36,0.42,3.9,jonna
1.48,6.26,8.35,0.23,0.91,19.59,381,3191,653,18.22,0.44,1.77,3.74,jonna
1.26,10.74,8.31,0.19,1.28,20.8,623,2998,585,10.69,1.02,1.96,2.7,jonna
2.36,11.28,8.56,0.26,0.56,18.6,147,2625,1109,28.52,0.44,2.16,28.08,jonna
1.9,13.6,8.6,0.17,0.6,11.68,80,2778,633,13.85,0.78,1.42,15.58,jonna
1.2,17.34,8.32,0.38,0.33,8.34,91,2546,468,37.03,0.26,1.27,3.86,jonna
1.72,39.14,8.3,0.2,0.45,15.42,39,1875,510,13.1,1.2,1.07,19.24,jonna
1.94,12.3,8.9,0.44,0.67,19.47,218,2346,827,25.11,0.52,3.82,24.9,jonna
1.28,7.36,8.58,0.62,0.63,11.23,272,2209,382,81.71,0.92,2.19,19.86,jonna
1.52,14.0,9.23,0.44,0.55,13.01,110,2067,603,51.14,0.44,1.47,35.2,jonna
1.16,6.46,8.92,0.26,0.3,5.74,97,1387,611,16.29,0.3,0.87,18.72,jonna
1.28,9.76,8.3,0.13,0.3,6.3,150,3011,269,3.94,0.24,0.67,3.18,jonna
1.36,8.52,8.68,0.11,0.39,6.84,108,2459,557,5.04,0.24,1.02,5.94,jonna
1.48,13.46,7.32,0.13,0.31,9.62,142,2431,415,6.47,0.26,0.7,4.12,jonna
1.26,5.76,8.5,0.14,0.32,5.5,125,3429,410,10.1,0.32,0.6,4.1,jonna
0.82,8.44,8.4,0.2,0.25,7.28,79,1083,515,13.75,0.38,0.72,1.54,jonna
1.2,12.38,8.1,0.1,0.35,7.11,139,1994,197,5.41,0.32,0.51,3.14,jonna
1.46,9.84,8.44,0.13,0.34,4.7,122,4258,403,2.97,0.38,0.62,4.66,jonna
2.3,9.16,8.4,0.17,0.59,23.7,109,2541,798,20.96,0.7,1.57,29.42,jonna
0.44,4.7,8.38,0.07,0.25,7.1,77,1247,81,2.93,0.32,0.32,2.04,jonna
0.8,9.08,7.11,0.05,0.18,8.37,78,1323,165,2.15,0.2,0.34,4.1,jonna
0.8,14.24,6.25,0.08,0.24,4.98,46,960,180,4.49,0.28,0.31,7.9,jonna
0.56,9.06,6.68,0.05,0.25,3.07,43,657,132,3.8,0.28,0.37,5.2,jonna
1.66,11.06,8.36,0.19,0.26,4.53,44,1583,361,20.22,0.44,0.64,22.78,jonna
1.18,14.0,8.14,0.12,0.27,9.39,71,1606,483,4.53,0.46,0.74,4.68,jonna
1.7,13.86,8.78,0.2,0.77,5.83,132,3200,592,6.65,1.72,2.28,3.84,jonna
0.48,6.98,7.8,0.2,0.37,39.34,132,2030,199,8.11,0.38,0.56,3.22,jonna
0.58,13.26,7.75,0.14,0.29,16.84,104,1464,203,13.68,0.24,0.67,4.28,jonna
0.56,11.16,7.68,0.08,0.24,8.61,118,1117,188,4.02,0.24,0.44,5.2,jonna
0.8,19.26,7.21,0.11,0.28,7.64,79,1435,137,4.78,0.22,0.49,6.96,jonna
0.66,9.2,8.3,0.12,0.23,5.5,136,2609,160,2.75,0.18,0.38,4.32,jonna
1.14,12.36,8.87,0.15,0.53,17.85,283,2875,355,15.85,0.52,1.51,15.24,jonna
1.04,10.16,8.37,0.1,0.28,15.16,235,2392,281,3.89,0.24,1.06,6.44,jonna
1.02,13.66,8.85,0.18,0.49,7.19,242,2362,246,7.25,0.44,1.42,2.66,jonna
1.32,5.64,8.71,0.16,0.73,19.99,266,2512,306,6.71,0.84,1.51,6.78,jonna
0.26,8.64,7.88,0.11,0.11,8.38,86,761,111,7.09,0.18,0.49,2.32,jonna
0.72,6.2,8.2,0.06,0.25,8.63,149,1837,336,2.88,0.2,0.73,2.14,jonna
0.46,14.78,7.22,0.05,0.14,6.04,91,1048,166,2.74,0.16,0.29,5.92,jonna
0.84,12.66,8.15,0.1,0.35,9.54,280,2378,248,6.39,0.28,0.86,6.42,jonna
0.86,6.74,8.21,0.13,0.36,8.34,206,2500,328,5.89,0.22,0.84,4.66,jonna
3.14,17.66,9.52,0.82,0.63,11.82,355,2088,640,69.87,1.2,2.74,33.14,jonna
1.96,4.66,8.55,0.44,0.49,30.85,149,2491,880,52.67,0.42,1.55,23.58,jonna
0.2,6.7,8.27,0.07,0.16,3.82,99,1344,80,1.69,0.2,0.29,3.38,jonna
1.2,23.0,7.15,0.19,0.36,7.2,267,1806,313,8.95,0.26,0.52,6.84,jonna
1.04,14.04,8.13,0.15,0.41,3.56,206,4230,500,7.46,0.24,0.73,4.76,jonna
1.4,27.4,7.17,0.13,0.37,7.26,188,3115,652,8.8,0.24,0.69,5.66,jonna
0.88,16.02,7.53,0.07,0.25,8.41,126,1238,140,3.97,0.32,0.5,3.98,jonna
1.12,11.14,8.1,0.16,0.34,8.61,396,4027,388,6.43,0.4,0.71,5.9,jonna
0.56,2.9,8.42,0.41,0.2,7.32,254,4104,435,52.61,0.24,1.07,2.02,jonna
0.84,20.9,7.21,0.05,0.14,7.72,100,1404,142,2.5,0.22,0.43,6.88,jonna
0.86,16.24,7.31,0.1,0.25,11.42,99,1416,113,4.04,0.24,0.39,7.74,jonna
0.88,16.76,7.46,0.06,0.29,9.01,107,2119,197,3.11,0.26,0.79,4.24,jonna
0.96,10.66,8.2,0.14,0.41,15.24,192,2085,520,8.47,0.26,1.28,4.28,jonna
1.02,11.68,8.47,0.11,0.34,5.21,170,3187,271,4.11,0.3,0.59,4.02,jonna
1.04,5.26,8.35,0.14,0.32,3.65,80,3885,466,2.28,0.18,0.48,2.92,jonna
0.86,14.68,8.22,0.15,0.63,3.46,178,4714,184,7.35,0.36,0.91,4.52,jonna
1.0,14.92,8.1,0.17,0.54,2.03,194,4322,312,7.82,0.34,0.7,5.56,jonna
0.96,27.72,7.25,0.11,0.39,2.36,170,2439,300,5.65,0.28,0.57,6.0,jonna
0.8,19.24,7.32,0.12,0.33,2.46,114,2779,299,6.06,0.26,0.54,4.2,jonna
0.66,8.98,9.36,0.28,0.2,1.58,86,2793,318,2.86,0.34,0.5,3.96,jonna
0.8,23.18,6.1,0.08,0.22,2.48,147,754,171,4.29,0.44,0.45,12.02,jonna
0.74,9.7,9.15,0.27,0.23,1.65,114,3699,275,4.41,0.24,0.91,2.48,jonna
0.56,5.94,8.36,0.1,0.16,3.68,101,836,130,4.24,0.4,0.45,2.6,jonna
0.84,7.82,7.2,0.08,0.39,2.93,116,1348,189,4.8,0.18,0.47,3.22,jonna
0.58,7.5,6.73,0.08,0.34,2.04,127,843,134,3.57,0.16,0.61,3.28,jonna
1.28,8.46,8.2,0.08,0.33,23.68,124,1998,323,4.79,0.26,0.59,2.88,jonna
0.64,19.56,8.18,0.56,1.94,39.61,731,2414,539,31.88,1.12,2.91,4.68,jonna
2.06,15.94,8.71,0.33,0.65,50.11,92,1976,832,33.65,0.92,1.76,29.92,jonna
1.26,12.08,8.14,0.08,0.42,11.88,82,1840,453,4.08,0.36,0.7,2.22,jonna
0.86,6.5,8.56,0.13,0.42,12.56,119,2422,488,6.85,0.36,0.78,1.14,jonna
1.52,21.56,7.52,0.18,0.44,41.09,178,1777,448,11.68,0.66,0.99,4.56,jonna
0.82,12.34,8.35,0.21,0.48,17.02,215,2523,243,10.48,0.54,0.87,2.72,jonna
2.44,15.6,8.65,0.28,0.64,10.67,228,2078,451,12.83,0.96,1.57,13.46,jonna
1.36,8.72,8.26,0.23,0.67,15.1,158,1934,203,10.97,2.44,1.41,17.88,jonna
1.28,12.8,8.65,1.18,0.71,43.37,213,2314,430,77.67,0.64,3.21,9.9,jonna
2.36,23.3,8.33,1.68,0.38,40.52,1181,2640,833,92.71,1.26,5.25,16.32,jonna
0.78,7.66,8.25,0.22,0.39,5.14,459,4118,275,10.84,0.28,0.96,1.44,jonna
1.06,18.6,8.06,0.27,0.58,19.38,555,4460,253,10.12,0.62,0.62,5.32,jonna
2.12,13.62,8.49,0.23,0.39,3.99,106,4019,1069,12.97,0.38,0.98,23.06,jonna
0.98,11.18,8.9,0.21,0.28,2.35,161,3390,575,3.67,0.26,0.99,6.22,jonna
2.14,12.58,8.72,0.7,1.15,23.52,399,2536,651,56.84,1.66,3.67,25.46,jonna
1.06,11.76,8.45,0.32,0.43,3.48,276,4189,710,10.57,0.32,1.32,2.94,jonna
2.04,16.94,9.01,0.38,0.92,12.95,210,2626,717,14.97,0.9,3.21,14.42,jonna
2.34,13.08,8.66,0.79,0.91,22.91,501,2633,897,42.02,0.7,4.48,18.88,jonna
2.12,13.78,8.76,0.81,0.99,17.2,575,2595,887,36.08,0.52,4.2,14.8,jonna
1.7,12.44,9.11,0.38,0.9,13.72,260,2699,696,11.97,0.56,2.99,10.96,jonna
0.54,14.22,7.7,0.12,0.38,3.76,133,1850,185,4.51,0.4,0.59,3.6,jonna
0.6,15.28,7.71,0.15,0.35,3.11,135,2127,212,5.24,0.4,0.48,4.3,jonna
2.98,9.56,8.98,0.78,0.6,15.5,307,2644,1134,56.77,0.56,2.61,28.5,jonna
1.2,19.3,8.63,0.46,1.01,18.28,441,2537,704,19.49,0.84,3.25,9.82,jonna
1.58,11.84,8.65,0.37,0.92,10.68,239,2395,729,18.54,0.78,2.79,22.64,jonna
0.96,14.04,8.32,0.14,0.4,3.78,152,4378,127,3.19,0.38,0.52,2.34,jonna
0.84,10.28,8.37,0.12,0.38,3.26,125,4412,122,2.45,0.32,0.39,1.82,jonna
0.76,9.88,8.34,0.13,0.45,3.71,125,4018,125,2.67,0.42,0.42,1.44,jonna
1.36,10.68,8.76,0.21,0.32,2.6,129,2575,465,10.07,0.36,1.4,18.16,jonna
0.62,18.0,7.47,0.19,0.35,2.28,127,1659,188,12.57,0.46,0.47,5.32,jonna
1.88,13.02,9.05,0.52,0.86,27.8,312,2276,515,25.93,0.92,3.46,18.28,jonna
1.6,15.84,8.05,0.39,0.3,3.05,293,3892,363,14.22,0.3,0.95,6.3,jonna
1.92,12.14,8.82,0.32,0.68,18.57,302,2420,602,12.53,1.6,3.02,15.04,jonna
3.0,16.28,8.47,0.73,0.51,10.97,266,3175,1126,45.11,0.94,1.77,23.04,jonna
1.86,7.3,8.71,0.29,0.87,15.18,90,2769,647,28.19,0.92,1.9,21.94,jonna
1.08,18.12,7.64,0.14,0.44,4.28,280,2055,507,6.7,0.36,0.97,5.08,jonna
1.64,21.16,8.53,0.24,0.46,1.48,171,2691,599,7.61,0.4,1.38,6.36,jonna
0.94,11.74,8.26,0.14,0.33,7.41,225,3058,338,6.27,0.32,0.81,5.16,jonna
1.42,14.08,8.17,0.29,0.77,7.7,504,3844,550,13.1,0.5,1.4,4.78,jonna
1.04,8.48,8.3,0.72,0.28,1.1,216,4585,659,43.75,0.24,1.68,6.64,jonna
2.56,11.06,8.5,1.3,0.91,10.99,411,2769,1048,82.29,0.56,4.77,22.1,jonna
1.78,27.98,8.48,0.51,1.17,59.87,1529,2822,586,27.03,1.16,3.4,4.22,jonna
1.02,10.64,8.1,0.11,0.49,17.95,421,927,430,2.68,0.66,1.17,4.09,jonna
0.69,9.24,5.88,0.05,0.19,22.32,125,263,59,2.21,0.32,0.44,16.35,jonna
1.14,20.61,5.42,0.12,0.14,22.07,158,419,138,5.8,0.27,0.51,19.57,jonna
0.97,18.03,5.36,0.04,0.13,29.76,128,320,79,4.52,0.25,0.47,28.99,jonna
0.64,10.23,6.5,0.11,0.17,20.65,111,338,54,4.59,0.4,0.31,17.1,jonna
0.77,11.33,6.2,0.07,0.16,9.05,143,372,99,2.53,0.26,0.41,8.17,jonna
0.8,12.93,5.88,0.04,0.1,16.86,124,347,78,1.94,0.34,0.31,26.24,jonna
0.86,9.12,5.65,0.05,0.11,20.22,118,264,58,3.55,0.37,0.28,55.12,jonna
0.82,7.59,6.3,0.05,0.14,26.96,65,325,69,2.28,0.41,0.26,14.86,jonna
3.14,5.03,5.64,0.04,0.13,14.68,81,244,52,1.19,1.62,0.31,6.92,jonna
1.18,10.37,7.67,0.24,0.26,25.69,463,566,136,8.99,0.94,0.63,4.32,jonna
1.08,11.79,8.13,0.14,0.42,14.98,284,1072,438,3.69,0.53,1.12,5.42,jonna
1.06,11.95,8.08,0.11,0.27,13.97,491,769,261,3.08,0.62,0.77,4.59,jonna
0.44,8.12,7.07,0.09,0.17,16.38,102,323,56,3.18,0.44,0.3,7.75,jonna
1.01,12.95,7.16,0.07,0.22,15.97,164,601,135,1.49,0.63,0.51,8.95,jonna
0.95,11.87,7.26,0.09,0.26,20.85,205,639,147,2.31,0.59,0.59,6.37,jonna
0.52,10.56,5.8,0.06,0.13,9.42,60,156,31,2.11,0.4,0.16,14.06,jonna
0.98,13.19,6.12,0.04,0.15,6.6,163,358,113,1.95,0.29,0.44,8.05,jonna
0.47,8.52,6.36,0.04,0.1,6.02,74,219,40,1.36,0.26,0.2,3.4,jonna
0.6,9.46,5.32,0.02,0.1,4.12,63,227,63,1.45,0.17,0.35,5.1,jonna
0.93,12.57,6.53,0.04,0.12,3.48,122,272,79,2.24,0.24,0.27,6.02,jonna
1.46,13.97,7.02,0.04,0.28,6.12,195,869,244,1.47,0.42,0.58,8.05,jonna
1.37,13.75,7.12,0.06,0.22,11.63,245,583,219,1.95,0.48,0.68,8.06,jonna
0.93,7.23,8.31,0.11,0.37,3.28,274,998,504,2.84,0.21,1.59,3.79,jonna
2.0,15.25,6.96,0.11,0.38,13.46,539,904,296,7.1,0.54,1.16,6.65,jonna
0.34,7.0,5.45,0.01,0.06,6.91,45,74,20,0.97,0.15,0.24,3.97,jonna
0.36,9.61,5.55,0.02,0.04,9.21,39,106,24,1.64,0.26,0.23,9.84,jonna
0.94,5.75,7.8,0.08,0.22,33.1,103,596,295,4.46,0.85,0.73,10.01,jonna
0.49,10.09,5.34,0.02,0.06,14.96,47,165,47,1.41,0.26,0.24,8.04,jonna
2.02,13.32,7.9,0.3,0.53,7.84,560,1067,896,20.63,0.41,2.27,9.18,jonna
0.63,13.49,6.49,0.11,0.14,11.79,91,297,60,4.51,0.39,0.25,10.44,jonna
0.67,11.6,5.75,0.04,0.08,7.36,98,233,57,1.55,0.28,0.23,5.67,jonna
1.29,11.27,5.76,0.04,0.19,8.56,164,649,208,2.1,0.29,0.53,8.87,jonna
0.41,8.06,6.2,0.03,0.1,4.98,82,206,43,2.18,0.3,0.24,2.91,jonna
0.7,7.17,6.6,0.09,0.1,18.16,138,361,95,2.72,0.46,0.31,5.59,jonna
1.75,26.41,5.81,0.09,0.19,22.39,233,503,207,3.29,0.44,0.71,9.81,jonna
1.71,17.41,6.78,0.13,0.25,40.62,412,588,163,7.76,0.87,0.82,18.89,jonna
1.6,11.14,5.68,0.05,0.1,16.06,155,519,195,3.27,0.39,0.47,36.52,jonna
0.71,14.25,7.06,0.07,0.2,12.23,87,580,136,2.36,8.79,0.47,4.37,jonna
1.04,8.14,9.26,0.35,0.26,78.85,832,593,138,9.94,0.9,1.08,7.0,jonna
1.89,20.33,5.8,0.05,0.21,14.6,181,648,181,2.2,0.36,0.4,15.5,jonna
0.96,22.15,5.25,0.09,0.15,5.26,156,321,102,4.54,0.2,0.33,13.6,jonna
0.83,14.9,8.3,0.24,0.4,8.69,465,1102,260,4.52,0.65,1.13,3.26,jonna
1.6,19.53,7.38,0.18,0.32,28.71,643,781,229,5.16,1.25,1.35,4.48,jonna
1.58,11.9,8.1,0.18,0.18,21.82,339,794,195,4.68,0.54,0.54,4.53,jonna
0.73,10.76,8.23,0.18,0.36,23.39,324,1128,242,3.79,0.45,1.25,3.04,jonna
0.78,12.52,7.24,0.08,0.18,16.02,166,439,78,1.7,0.43,0.4,5.1,jonna
0.84,13.29,7.35,0.09,0.2,17.5,177,470,83,1.97,0.43,0.46,5.18,jonna
0.06,0.01,5.8,0.15,0.14,39.32,177,437,104,6.08,0.03,0.35,0.04,jonna
0.06,0.01,8.3,0.13,0.29,8.87,367,1036,264,2.59,0.03,0.98,0.04,jonna
0.06,0.01,7.45,0.13,0.19,28.16,236,501,126,3.86,0.03,0.52,0.04,jonna
0.06,0.01,7.41,0.15,0.32,19.89,287,686,273,3.64,0.03,0.68,0.04,jonna
0.39,7.85,6.6,0.04,0.06,9.49,87,171,49,1.11,0.45,0.25,3.99,jonna
0.31,5.31,7.1,0.04,0.14,5.01,50,179,71,1.97,0.52,0.34,3.03,jonna
0.37,12.06,4.88,0.04,0.04,9.27,47,80,24,1.9,0.2,0.27,10.08,jonna
0.87,21.61,5.07,0.03,0.15,4.65,95,216,62,1.46,0.25,0.34,14.59,jonna
0.34,10.6,5.67,0.03,0.04,5.23,24,75,18,2.04,0.56,0.18,10.91,jonna
0.28,10.53,5.5,0.03,0.03,5.52,22,74,19,1.95,0.39,0.19,10.63,jonna
0.3,13.56,5.42,0.04,0.04,7.52,27,69,17,2.18,0.4,0.26,6.94,jonna
0.66,21.78,4.93,0.03,0.1,19.87,56,88,22,1.87,0.29,0.31,43.13,jonna
0.44,6.26,5.47,0.02,0.01,3.56,46,79,27,0.85,0.24,0.17,5.25,jonna
2.87,14.52,4.92,0.04,0.09,6.84,55,88,25,1.56,1.54,0.19,19.04,jonna
0.65,20.63,5.07,0.03,0.12,8.05,81,149,45,1.55,0.24,0.25,6.75,jonna
0.3,4.98,6.65,0.06,0.13,10.99,109,139,46,2.23,0.37,0.25,4.64,jonna
0.92,17.28,5.03,0.03,0.16,3.87,76,286,95,2.01,0.25,0.34,16.37,jonna
0.61,17.58,5.44,0.03,0.07,4.68,61,143,36,2.45,0.33,0.2,18.12,jonna
0.76,10.82,6.31,0.04,0.17,11.72,105,286,71,1.93,0.47,0.32,9.26,jonna
0.36,6.43,5.33,0.01,0.08,5.46,45,67,18,0.87,0.23,0.11,8.59,jonna
0.49,13.43,5.98,0.03,0.14,6.25,51,125,40,1.81,0.88,0.24,11.55,jonna
0.43,10.86,5.4,0.02,0.11,9.91,44,119,26,1.47,0.48,0.16,13.33,jonna
0.6,14.3,5.42,0.03,0.14,6.82,96,166,39,2.13,0.27,0.19,9.62,jonna
0.99,16.73,5.4,0.04,0.11,12.63,93,194,46,3.51,0.4,0.24,42.12,jonna
0.41,6.52,7.55,0.23,0.08,7.46,245,260,69,11.47,0.46,0.51,3.5,jonna
0.99,3.97,8.02,0.14,0.35,27.54,230,558,437,3.84,0.82,1.4,7.44,jonna
0.96,3.01,7.97,0.13,0.27,26.56,204,429,358,3.07,1.22,1.3,6.79,jonna
0.64,3.2,7.47,0.04,0.08,7.26,43,129,66,1.3,0.55,0.21,2.2,jonna
0.55,5.85,6.6,0.03,0.06,9.09,34,107,43,1.28,0.46,0.1,3.9,jonna
1.38,19.46,5.81,0.03,0.16,4.82,78,328,98,2.0,0.39,0.26,22.74,jonna
0.58,12.07,5.95,0.03,0.07,8.13,68,176,42,1.6,0.39,0.15,10.69,jonna
0.66,13.4,5.96,0.03,0.06,7.33,54,148,37,1.2,0.5,0.11,18.14,jonna
0.83,8.11,6.75,0.04,0.07,12.58,73,337,77,1.61,0.7,0.16,8.54,jonna
0.59,17.3,5.55,0.04,0.09,7.48,87,165,49,1.75,0.38,0.18,5.98,jonna
0.98,22.46,4.9,0.04,0.14,7.35,94,306,111,2.62,0.24,0.33,11.72,jonna
0.63,15.86,6.4,0.12,0.13,8.08,90,259,76,7.71,0.62,0.46,6.11,jonna
2.81,8.86,6.11,0.06,0.11,5.27,93,291,71,1.92,1.38,0.23,10.58,jonna
0.61,4.71,7.75,0.04,0.07,6.09,48,156,73,0.9,0.42,0.34,2.37,jonna
1.44,20.65,5.77,0.03,0.16,4.91,81,303,87,1.85,0.43,0.28,25.84,jonna
0.69,13.53,5.2,0.04,0.11,2.17,77,154,52,1.63,0.31,0.16,20.73,jonna
0.55,7.73,7.75,0.05,0.12,6.87,104,204,139,1.31,0.59,0.47,5.36,jonna
0.46,9.6,6.7,0.06,0.14,10.69,109,185,49,2.03,0.67,0.2,9.96,jonna
1.24,16.25,7.2,0.05,0.2,7.6,115,356,161,1.75,0.84,0.48,7.72,jonna
0.37,9.67,5.8,0.04,0.09,8.45,63,110,30,1.46,0.39,0.13,11.21,jonna
0.43,6.91,5.65,0.08,0.1,11.73,71,111,40,2.46,0.47,0.15,8.37,jonna
2.52,10.76,5.0,0.05,0.09,4.62,64,105,25,1.68,1.49,0.17,5.79,jonna
0.41,14.81,5.85,0.05,0.12,5.76,67,129,30,3.08,0.47,0.22,5.78,jonna
0.5,12.24,4.65,0.03,0.09,16.08,48,78,19,1.38,0.2,0.13,23.43,jonna
0.62,3.61,6.7,0.05,0.06,2.14,75,151,44,2.83,0.37,0.18,2.08,jonna
0.26,7.64,5.96,0.03,0.04,4.67,35,77,22,1.33,0.23,0.1,4.06,jonna
0.26,10.14,5.52,0.03,0.16,14.25,60,138,36,1.65,0.33,0.18,7.9,jonna
0.39,8.72,6.2,0.03,0.09,4.56,64,164,35,1.21,0.25,0.22,3.75,jonna
0.75,9.69,8.6,0.18,0.32,22.54,441,958,302,4.1,0.99,0.99,3.78,jonna
0.78,10.92,6.44,0.04,0.16,6.57,127,462,116,1.68,0.31,0.44,8.03,jonna
1.15,12.26,6.8,0.07,0.17,4.8,174,674,169,2.04,0.36,0.45,7.78,jonna
1.73,8.93,6.8,0.08,0.08,2.44,86,298,59,1.98,1.08,0.23,4.72,jonna
1.33,12.83,6.86,0.06,0.15,4.94,180,495,172,2.13,0.4,0.42,6.37,jonna
0.29,6.33,8.18,0.08,0.06,6.35,57,383,71,1.71,0.37,0.31,2.63,jonna
0.36,6.59,6.5,0.06,0.16,11.19,65,278,43,2.24,0.44,0.23,13.84,jonna
0.94,12.99,6.8,0.1,0.23,9.38,174,624,158,3.42,0.47,0.42,8.95,jonna
0.39,5.16,6.76,0.04,0.07,9.63,48,236,36,1.77,0.3,0.13,6.01,jonna
0.69,15.24,5.8,0.04,0.06,3.75,85,219,46,2.02,0.19,0.22,11.02,jonna
1.23,10.39,8.2,0.21,0.36,7.52,418,1192,326,4.18,0.44,1.01,4.36,jonna
0.41,6.47,8.35,0.19,0.26,3.83,135,497,155,4.42,0.29,0.66,3.13,jonna
0.53,4.75,8.15,0.1,0.07,4.86,108,206,39,1.67,0.42,0.25,3.17,jonna
0.26,5.84,8.1,0.11,0.07,5.41,124,200,39,2.03,0.26,0.24,2.84,jonna
0.93,12.98,6.68,0.07,0.18,12.01,146,528,145,2.67,0.36,0.34,9.33,jonna
1.35,15.16,6.6,0.09,0.17,10.39,149,752,214,5.25,0.37,0.63,9.41,jonna
0.82,8.79,8.01,0.1,0.29,9.32,325,740,294,2.9,0.45,0.88,2.29,jonna
0.07,0.02,9.42,1.75,0.07,3.13,175,822,50,104.28,0.06,5.86,0.04,jonna
0.57,13.31,6.36,0.05,0.12,4.75,117,251,55,1.27,0.25,0.26,4.3,jonna
1.06,8.87,7.45,0.08,0.14,5.91,181,949,135,2.95,0.22,0.45,3.32,jonna
0.95,11.51,6.85,0.07,0.19,4.5,141,500,121,1.89,0.31,0.28,6.8,jonna
1.13,11.34,7.54,0.08,0.29,10.86,278,734,175,2.18,0.46,0.79,4.17,jonna
0.94,7.48,8.15,0.1,0.25,7.18,269,916,272,1.43,0.33,0.86,2.82,jonna
1.22,18.05,6.03,0.04,0.15,14.13,163,547,124,2.0,0.26,0.46,9.91,jonna
0.56,12.12,5.76,0.04,0.08,14.86,77,172,42,1.98,0.26,0.22,9.38,jonna
0.84,9.12,8.1,10.15,0.31,7.97,539,1229,600,394.0,0.27,9.22,2.83,jonna
1.05,7.57,8.41,4.72,0.5,9.18,419,1220,610,194.36,0.41,7.39,3.03,jonna
1.4,11.74,8.66,1.24,1.21,32.01,490,1213,607,51.02,3.35,10.11,4.43,jonna
1.0,7.92,8.35,0.25,0.65,14.06,767,1239,417,10.12,0.47,2.04,2.59,jonna
1.14,11.61,6.55,0.08,0.19,3.77,138,614,146,1.95,0.27,0.4,6.25,jonna
0.72,9.68,8.08,5.15,0.38,4.1,141,3228,496,176.74,0.3,1.6,2.98,jonna
0.86,9.94,8.28,0.19,0.33,14.15,198,3664,628,21.18,0.46,1.16,3.84,jonna
